time, lon1, lat1, depth1, lon2, lat2, depth2, file, number, shot1, shot2
       2.1293922,      -88.50086,       30.03237,       -8.98913,      -88.50083,       30.02136,      -15.32609,K:\raw data\GM11\10-04\FL11278020721.png,  226,  728, 1118
       2.1342992,      -88.50080,       30.01798,      -10.06522,      -88.50066,       30.00533,      -16.16304,K:\raw data\GM11\10-04\FL11278020721.png,  226, 1258, 1680
       2.1395581,      -88.50059,       30.00196,      -18.55435,      -88.50050,       29.99693,      -15.56522,K:\raw data\GM11\10-04\FL11278020721.png,  226, 1826, 1990
       2.1412986,      -88.50049,       29.99609,      -15.56522,      -88.50051,       29.96676,       -4.56522,K:\raw data\GM11\10-04\FL11278020827.png,  227,   14, 1086
       2.2719186,      -88.52216,       29.95844,       -8.51087,      -88.52191,       29.97890,      -25.84783,K:\raw data\GM11\10-04\FL11278021614.png,  234,  122,  922
       2.2778442,      -88.52192,       29.97513,      -11.26087,      -88.52197,       30.00590,      -20.70652,K:\raw data\GM11\10-04\FL11278021614.png,  234,  762, 1992
       2.2902319,      -88.52195,       30.00811,      -17.11957,      -88.52215,       30.02228,       -9.82609,K:\raw data\GM11\10-04\FL11278021721.png,  235,  100,  666
       2.3079158,      -88.52443,       30.05558,      -11.61957,      -88.52436,       30.06074,      -17.59783,K:\raw data\GM11\10-04\FL11278021827.png,  236,   10,  192
       2.3268033,      -88.52335,       30.10578,      -14.36957,      -88.52336,       30.10652,       -5.16304,K:\raw data\GM11\10-04\FL11278021934.png,  237,   50,  100
       2.4048900,      -88.55294,       30.08489,       -8.98913,      -88.55295,       30.08239,      -15.44565,K:\raw data\GM11\10-04\FL11278022401.png,  241,  484,  582
       2.4145375,      -88.55128,       30.05564,       -9.70652,      -88.55051,       30.04303,      -11.97826,K:\raw data\GM11\10-04\FL11278022401.png,  241, 1526, 1986
       2.4189631,      -88.55051,       30.04303,      -10.90217,      -88.54987,       30.02114,      -11.73913,K:\raw data\GM11\10-04\FL11278022507.png,  242,    4,  744
       2.4284622,      -88.54991,       30.01270,       -7.43478,      -88.55012,       30.00258,      -17.47826,K:\raw data\GM11\10-04\FL11278022507.png,  242, 1030, 1406
       2.4381283,      -88.55073,       29.98412,      -25.36957,      -88.55109,       29.97239,      -14.36957,K:\raw data\GM11\10-04\FL11278022614.png,  243,   74,  504
       2.4412947,      -88.55104,       29.97407,      -25.72826,      -88.55124,       29.95980,      -10.42391,K:\raw data\GM11\10-04\FL11278022614.png,  243,  416,  955
       2.4490350,      -88.55121,       29.95143,      -15.20652,      -88.55113,       29.93890,      -26.08696,K:\raw data\GM11\10-04\FL11278022614.png,  243, 1252, 1696
       2.5361208,      -88.57451,       29.87977,      -20.34783,      -88.57492,       29.88659,      -13.29348,K:\raw data\GM11\10-04\FL11278023147.png,  248,  658,  916
       2.5413983,      -88.57526,       29.89418,      -22.50000,      -88.57562,       29.90479,      -18.43478,K:\raw data\GM11\10-04\FL11278023147.png,  248, 1228, 1637
       2.5561103,      -88.57523,       29.93362,      -15.56522,      -88.57471,       29.94420,      -12.45652,K:\raw data\GM11\10-04\FL11278023254.png,  249,  817, 1198
       2.5626561,      -88.57424,       29.95254,       -7.07609,      -88.57360,       29.96388,      -20.10870,K:\raw data\GM11\10-04\FL11278023254.png,  249, 1524, 1998
       2.5780067,      -88.57269,       29.99407,      -16.28261,      -88.57304,       30.00388,      -15.80435,K:\raw data\GM11\10-04\FL11278023401.png,  250, 1182, 1570
       2.7443367,      -88.59996,       29.94303,      -14.25000,      -88.60002,       29.93634,      -16.40217,K:\raw data\GM11\10-04\FL11278024401.png,  259, 1147, 1381
       2.7479014,      -88.60007,       29.93216,      -16.88043,      -88.60018,       29.91882,      -17.00000,K:\raw data\GM11\10-04\FL11278024401.png,  259, 1532, 1996
       2.7522714,      -88.60018,       29.91882,      -17.00000,      -88.60017,       29.91463,      -20.22826,K:\raw data\GM11\10-04\FL11278024507.png,  260,    4,  162
       2.7541600,      -88.60018,       29.91380,       -7.91304,      -88.60022,       29.90378,       -5.64130,K:\raw data\GM11\10-04\FL11278024507.png,  260,  208,  554
       2.7584006,      -88.60021,       29.90045,       -7.19565,      -88.59997,       29.88543,       -4.44565,K:\raw data\GM11\10-04\FL11278024507.png,  260,  666, 1214
       2.7601042,      -88.60013,       29.89543,      -17.35870,      -88.59986,       29.87797,      -22.85870,K:\raw data\GM11\10-04\FL11278024507.png,  260,  850, 1480
       2.7718994,      -88.59801,       29.86000,      -17.11957,      -88.59547,       29.85562,      -16.88043,K:\raw data\GM11\10-04\FL11278024614.png,  261,  124,  300
       2.7987308,      -88.60084,       29.80538,      -22.38043,      -88.60357,       29.80584,      -17.95652,K:\raw data\GM11\10-04\FL11278024721.png,  262, 1022, 1104
       2.8014714,      -88.60951,       29.80797,       -3.13043,      -88.61443,       29.81135,      -20.58696,K:\raw data\GM11\10-04\FL11278024721.png,  262, 1318, 1546
       2.8033600,      -88.61380,       29.81080,       -7.07609,      -88.62118,       29.82116,      -10.90217,K:\raw data\GM11\10-04\FL11278024721.png,  262, 1522, 1978
       2.8078597,      -88.62150,       29.82186,       -8.39130,      -88.62394,       29.83057,      -14.84783,K:\raw data\GM11\10-04\FL11278024827.png,  263,    8,  356
       2.8121836,      -88.62427,       29.83280,      -19.03261,      -88.62736,       29.85095,      -19.63043,K:\raw data\GM11\10-04\FL11278024827.png,  263,  475, 1236
       2.8265250,      -88.62543,       29.87100,       -3.36957,      -88.62405,       29.91093,       -6.23913,K:\raw data\GM11\10-04\FL11278024934.png,  264,   24, 1602
       2.8300247,      -88.62452,       29.88069,      -19.51087,      -88.62413,       29.91320,      -11.02174,K:\raw data\GM11\10-04\FL11278024934.png,  264,  402, 1686
       2.8422092,      -88.62416,       29.91396,      -17.71739,      -88.62439,       29.92079,      -19.39130,K:\raw data\GM11\10-04\FL11278024934.png,  264, 1718, 1986
       2.8460050,      -88.62450,       29.92383,       -7.55435,      -88.62474,       29.93292,       -7.31522,K:\raw data\GM11\10-04\FL11278025041.png,  265,  128,  486
       2.8483011,      -88.62469,       29.93064,      -12.33696,      -88.62478,       29.95332,      -12.33696,K:\raw data\GM11\10-04\FL11278025041.png,  265,  376, 1286
       2.8563931,      -88.62478,       29.95256,      -19.27174,      -88.62453,       29.96693,      -11.02174,K:\raw data\GM11\10-04\FL11278025041.png,  265, 1250, 1828
       2.8653183,      -88.62431,       29.97673,      -10.06522,      -88.62422,       29.98047,      -14.01087,K:\raw data\GM11\10-04\FL11278025147.png,  266,  214,  358
       2.8664294,      -88.62424,       29.97973,       -6.00000,      -88.62403,       29.98948,      -13.17391,K:\raw data\GM11\10-04\FL11278025147.png,  266,  334,  734
       2.8709753,      -88.62401,       29.99174,       -8.03261,      -88.62407,       30.01136,       -8.27174,K:\raw data\GM11\10-04\FL11278025147.png,  266,  825, 1598
       2.9106853,      -88.62365,       30.09884,      -10.66304,      -88.62363,       30.11217,      -15.56522,K:\raw data\GM11\10-04\FL11278025401.png,  268, 1114, 1655
       2.9240547,      -88.62362,       30.13439,       -7.07609,      -88.62361,       30.13812,      -11.02174,K:\raw data\GM11\10-04\FL11278025507.png,  269,  558,  722
       2.9660886,      -88.65035,       30.16265,      -12.81522,      -88.65034,       30.15079,      -13.05435,K:\raw data\GM11\10-04\FL11278025721.png,  271, 1098, 1526
       2.9886611,      -88.65307,       30.09563,      -15.68478,      -88.65310,       30.08816,      -10.78261,K:\raw data\GM11\10-04\FL11278025827.png,  272, 1536, 1794
       2.9981417,      -88.65289,       30.06736,      -15.56522,      -88.65255,       30.05151,       -7.43478,K:\raw data\GM11\10-04\FL11278025934.png,  273,  560, 1122
       3.0037894,      -88.65253,       30.05068,      -18.91304,      -88.65237,       30.03982,       -9.58696,K:\raw data\GM11\10-04\FL11278025934.png,  273, 1170, 1554
       3.0160664,      -88.65179,       30.01303,      -15.68478,      -88.65132,       29.98621,       -9.46739,K:\raw data\GM11\10-04\FL11278030041.png,  274,  496, 1472
       3.0213808,      -88.65142,       29.99707,      -14.48913,      -88.65133,       29.97198,      -11.26087,K:\raw data\GM11\10-04\FL11278030041.png,  274, 1070, 1996
       3.0303244,      -88.65133,       29.97114,      -12.45652,      -88.65176,       29.91584,      -10.54348,K:\raw data\GM11\10-04\FL11278030147.png,  275,   36, 1994
       3.0486008,      -88.65176,       29.91584,      -10.90217,      -88.65172,       29.90166,      -10.78261,K:\raw data\GM11\10-04\FL11278030254.png,  276,   10,  502
       3.0532303,      -88.65172,       29.90166,       -6.71739,      -88.65147,       29.86080,       -6.59783,K:\raw data\GM11\10-04\FL11278030254.png,  276,  510, 1994
       3.0671367,      -88.65124,       29.85917,       -6.23913,      -88.64548,       29.84800,       -2.29348,K:\raw data\GM11\10-04\FL11278030401.png,  277,   12,  473
       3.0711733,      -88.64608,       29.84864,       -9.34783,      -88.64216,       29.84507,       -6.59783,K:\raw data\GM11\10-04\FL11278030401.png,  277,  448,  636
       3.0724511,      -88.64355,       29.84617,      -14.60870,      -88.63681,       29.84185,       -8.86957,K:\raw data\GM11\10-04\FL11278030401.png,  277,  586,  844
       3.0730619,      -88.64216,       29.84507,      -18.55435,      -88.62889,       29.83501,      -20.58696,K:\raw data\GM11\10-04\FL11278030401.png,  277,  652, 1220
       3.0783208,      -88.62889,       29.83501,      -13.05435,      -88.62710,       29.81333,      -13.29348,K:\raw data\GM11\10-04\FL11278030401.png,  277, 1220, 1988
       3.0867833,      -88.62890,       29.81037,       -4.92391,      -88.63620,       29.80376,      -11.26087,K:\raw data\GM11\10-04\FL11278030507.png,  278,  134,  471
       3.0858019,      -88.62750,       29.81257,      -11.97826,      -88.62998,       29.80898,      -15.44565,K:\raw data\GM11\10-04\FL11278030507.png,  278,   28,  208
       3.1068558,      -88.67575,       29.82257,       -6.00000,      -88.67590,       29.82915,      -13.65217,K:\raw data\GM11\10-04\FL11278030614.png,  279,  302,  610
       3.1137442,      -88.67559,       29.84009,      -14.25000,      -88.67515,       29.85054,      -12.69565,K:\raw data\GM11\10-04\FL11278030614.png,  279, 1046, 1462
       3.1187622,      -88.67483,       29.85355,      -16.52174,      -88.67392,       29.86406,      -15.92391,K:\raw data\GM11\10-04\FL11278030614.png,  279, 1588, 1996
       3.1219103,      -88.67406,       29.86181,      -11.02174,      -88.67392,       29.86406,      -10.42391,K:\raw data\GM11\10-04\FL11278030614.png,  279, 1928, 1994
       3.1226508,      -88.67392,       29.86406,      -10.30435,      -88.67548,       29.91398,       -7.91304,K:\raw data\GM11\10-04\FL11278030721.png,  280,    8, 1988
       3.1411867,      -88.67544,       29.91478,       -8.86957,      -88.67468,       29.94281,       -4.80435,K:\raw data\GM11\10-04\FL11278030827.png,  281,   10, 1122
       3.1537967,      -88.67447,       29.94884,       -7.67391,      -88.67419,       29.96471,       -9.46739,K:\raw data\GM11\10-04\FL11278030827.png,  281, 1372, 1996
       3.1596667,      -88.67417,       29.96549,       -7.31522,      -88.67500,       30.01144,      -18.07609,K:\raw data\GM11\10-04\FL11278030934.png,  282,    6, 1866
       3.1768319,      -88.67500,       30.01144,      -11.02174,      -88.67508,       30.01520,      -12.45652,K:\raw data\GM11\10-04\FL11278030934.png,  282, 1860, 1994
       3.1781839,      -88.67508,       30.01520,      -12.45652,      -88.67518,       30.02573,      -17.83696,K:\raw data\GM11\10-04\FL11278031041.png,  283,    6,  420
       3.1825722,      -88.67518,       30.02723,      -11.61957,      -88.67516,       30.03325,      -16.88043,K:\raw data\GM11\10-04\FL11278031041.png,  283,  480,  714
       3.1850350,      -88.67516,       30.03400,      -15.92391,      -88.67511,       30.03852,      -15.80435,K:\raw data\GM11\10-04\FL11278031041.png,  283,  746,  920
       3.1912197,      -88.67500,       30.05054,       -7.67391,      -88.67483,       30.06476,      -13.29348,K:\raw data\GM11\10-04\FL11278031041.png,  283, 1414, 1994
       3.1966825,      -88.67482,       30.06551,       -7.67391,      -88.67480,       30.06700,      -12.21739,K:\raw data\GM11\10-04\FL11278031147.png,  284,    4,   92
       3.2002933,      -88.67463,       30.07524,       -3.72826,      -88.67448,       30.08274,       -5.28261,K:\raw data\GM11\10-04\FL11278031147.png,  284,  394,  714
       3.2071167,      -88.67442,       30.09324,      -10.42391,      -88.67448,       30.09775,      -11.14130,K:\raw data\GM11\10-04\FL11278031147.png,  284, 1131, 1284
       3.2081631,      -88.67445,       30.09624,       -5.52174,      -88.67477,       30.11200,       -7.19565,K:\raw data\GM11\10-04\FL11278031147.png,  284, 1244, 1872
       3.2353092,      -88.68654,       30.16564,       -9.10870,      -88.69708,       30.16892,      -10.06522,K:\raw data\GM11\10-04\FL11278031401.png,  286,  176,  548
       3.2411419,      -88.70436,       30.17092,       -9.70652,      -88.71450,       30.17360,       -9.82609,K:\raw data\GM11\10-04\FL11278031401.png,  286,  806, 1135
